Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Switzerland,CHE,2024-04-22 13:00:00,2024-04-22 15:00:00,73.31
Switzerland,CHE,2024-04-22 14:00:00,2024-04-22 16:00:00,77.49
Switzerland,CHE,2024-04-22 15:00:00,2024-04-22 17:00:00,82.5
Switzerland,CHE,2024-04-22 16:00:00,2024-04-22 18:00:00,103.13
Switzerland,CHE,2024-04-22 17:00:00,2024-04-22 19:00:00,102.93
Switzerland,CHE,2024-04-22 18:00:00,2024-04-22 20:00:00,104.49
Switzerland,CHE,2024-04-22 19:00:00,2024-04-22 21:00:00,103.02
Switzerland,CHE,2024-04-22 20:00:00,2024-04-22 22:00:00,95.45
Switzerland,CHE,2024-04-22 21:00:00,2024-04-22 23:00:00,85.7
Switzerland,CHE,2024-04-22 22:00:00,2024-04-23 00:00:00,87.8
Switzerland,CHE,2024-04-22 23:00:00,2024-04-23 01:00:00,86.06
Switzerland,CHE,2024-04-23 00:00:00,2024-04-23 02:00:00,85.3
Switzerland,CHE,2024-04-23 01:00:00,2024-04-23 03:00:00,85.51
Switzerland,CHE,2024-04-23 02:00:00,2024-04-23 04:00:00,85.58
Switzerland,CHE,2024-04-23 03:00:00,2024-04-23 05:00:00,89.96
Switzerland,CHE,2024-04-23 04:00:00,2024-04-23 06:00:00,108.75
Switzerland,CHE,2024-04-23 05:00:00,2024-04-23 07:00:00,148.77
Switzerland,CHE,2024-04-23 06:00:00,2024-04-23 08:00:00,132.17
Switzerland,CHE,2024-04-23 07:00:00,2024-04-23 09:00:00,100.07
Switzerland,CHE,2024-04-23 08:00:00,2024-04-23 10:00:00,83.45
Switzerland,CHE,2024-04-23 09:00:00,2024-04-23 11:00:00,80.01
Switzerland,CHE,2024-04-23 10:00:00,2024-04-23 12:00:00,79.97
Switzerland,CHE,2024-04-23 11:00:00,2024-04-23 13:00:00,79.94
Switzerland,CHE,2024-04-23 12:00:00,2024-04-23 14:00:00,78.74
Switzerland,CHE,2024-04-23 13:00:00,2024-04-23 15:00:00,79.98
Switzerland,CHE,2024-04-23 14:00:00,2024-04-23 16:00:00,83.49
Switzerland,CHE,2024-04-23 15:00:00,2024-04-23 17:00:00,91.18
Switzerland,CHE,2024-04-23 16:00:00,2024-04-23 18:00:00,104.81
Switzerland,CHE,2024-04-23 17:00:00,2024-04-23 19:00:00,106.98
Switzerland,CHE,2024-04-23 18:00:00,2024-04-23 20:00:00,107.0
Switzerland,CHE,2024-04-23 19:00:00,2024-04-23 21:00:00,106.18
Switzerland,CHE,2024-04-23 20:00:00,2024-04-23 22:00:00,93.01
Switzerland,CHE,2024-04-23 21:00:00,2024-04-23 23:00:00,85.81
Switzerland,CHE,2024-04-23 22:00:00,2024-04-24 00:00:00,78.73
Switzerland,CHE,2024-04-23 23:00:00,2024-04-24 01:00:00,75.78
Switzerland,CHE,2024-04-24 00:00:00,2024-04-24 02:00:00,75.79
Switzerland,CHE,2024-04-24 01:00:00,2024-04-24 03:00:00,75.96
Switzerland,CHE,2024-04-24 02:00:00,2024-04-24 04:00:00,75.95
Switzerland,CHE,2024-04-24 03:00:00,2024-04-24 05:00:00,80.1
Switzerland,CHE,2024-04-24 04:00:00,2024-04-24 06:00:00,95.74
Switzerland,CHE,2024-04-24 05:00:00,2024-04-24 07:00:00,114.26
Switzerland,CHE,2024-04-24 06:00:00,2024-04-24 08:00:00,103.46
Switzerland,CHE,2024-04-24 07:00:00,2024-04-24 09:00:00,91.09
Switzerland,CHE,2024-04-24 08:00:00,2024-04-24 10:00:00,80.13
Switzerland,CHE,2024-04-24 09:00:00,2024-04-24 11:00:00,77.73
Switzerland,CHE,2024-04-24 10:00:00,2024-04-24 12:00:00,72.27
Switzerland,CHE,2024-04-24 11:00:00,2024-04-24 13:00:00,72.05
Switzerland,CHE,2024-04-24 12:00:00,2024-04-24 14:00:00,70.42
Switzerland,CHE,2024-04-24 13:00:00,2024-04-24 15:00:00,73.93
Switzerland,CHE,2024-04-24 14:00:00,2024-04-24 16:00:00,77.0
Switzerland,CHE,2024-04-24 15:00:00,2024-04-24 17:00:00,84.95
Switzerland,CHE,2024-04-24 16:00:00,2024-04-24 18:00:00,94.17
Switzerland,CHE,2024-04-24 17:00:00,2024-04-24 19:00:00,97.06
Switzerland,CHE,2024-04-24 18:00:00,2024-04-24 20:00:00,98.21
Switzerland,CHE,2024-04-24 19:00:00,2024-04-24 21:00:00,104.49
Switzerland,CHE,2024-04-24 20:00:00,2024-04-24 22:00:00,94.06
Switzerland,CHE,2024-04-24 21:00:00,2024-04-24 23:00:00,85.17
Switzerland,CHE,2024-04-24 22:00:00,2024-04-25 00:00:00,84.48
Switzerland,CHE,2024-04-24 23:00:00,2024-04-25 01:00:00,83.69
Switzerland,CHE,2024-04-25 00:00:00,2024-04-25 02:00:00,80.45
Switzerland,CHE,2024-04-25 01:00:00,2024-04-25 03:00:00,77.08
Switzerland,CHE,2024-04-25 02:00:00,2024-04-25 04:00:00,76.95
Switzerland,CHE,2024-04-25 03:00:00,2024-04-25 05:00:00,85.09
Switzerland,CHE,2024-04-25 04:00:00,2024-04-25 06:00:00,92.72
Switzerland,CHE,2024-04-25 05:00:00,2024-04-25 07:00:00,113.02
Switzerland,CHE,2024-04-25 06:00:00,2024-04-25 08:00:00,112.14
Switzerland,CHE,2024-04-25 07:00:00,2024-04-25 09:00:00,93.94
Switzerland,CHE,2024-04-25 08:00:00,2024-04-25 10:00:00,86.05
Switzerland,CHE,2024-04-25 09:00:00,2024-04-25 11:00:00,82.1
Switzerland,CHE,2024-04-25 10:00:00,2024-04-25 12:00:00,77.34
Switzerland,CHE,2024-04-25 11:00:00,2024-04-25 13:00:00,73.13
Switzerland,CHE,2024-04-25 12:00:00,2024-04-25 14:00:00,71.91
Switzerland,CHE,2024-04-25 13:00:00,2024-04-25 15:00:00,73.39
Switzerland,CHE,2024-04-25 14:00:00,2024-04-25 16:00:00,78.73
Switzerland,CHE,2024-04-25 15:00:00,2024-04-25 17:00:00,85.06
Switzerland,CHE,2024-04-25 16:00:00,2024-04-25 18:00:00,88.21
Switzerland,CHE,2024-04-25 17:00:00,2024-04-25 19:00:00,88.56
Switzerland,CHE,2024-04-25 18:00:00,2024-04-25 20:00:00,88.41
Switzerland,CHE,2024-04-25 19:00:00,2024-04-25 21:00:00,89.58
Switzerland,CHE,2024-04-25 20:00:00,2024-04-25 22:00:00,91.24
Switzerland,CHE,2024-04-25 21:00:00,2024-04-25 23:00:00,82.42
Switzerland,CHE,2024-04-25 22:00:00,2024-04-26 00:00:00,76.32
Switzerland,CHE,2024-04-25 23:00:00,2024-04-26 01:00:00,75.02
Switzerland,CHE,2024-04-26 00:00:00,2024-04-26 02:00:00,74.29
Switzerland,CHE,2024-04-26 01:00:00,2024-04-26 03:00:00,72.94
Switzerland,CHE,2024-04-26 02:00:00,2024-04-26 04:00:00,75.09
Switzerland,CHE,2024-04-26 03:00:00,2024-04-26 05:00:00,80.72
Switzerland,CHE,2024-04-26 04:00:00,2024-04-26 06:00:00,93.24
Switzerland,CHE,2024-04-26 05:00:00,2024-04-26 07:00:00,99.85
Switzerland,CHE,2024-04-26 06:00:00,2024-04-26 08:00:00,95.08
Switzerland,CHE,2024-04-26 07:00:00,2024-04-26 09:00:00,81.05
Switzerland,CHE,2024-04-26 08:00:00,2024-04-26 10:00:00,72.7
Switzerland,CHE,2024-04-26 09:00:00,2024-04-26 11:00:00,68.84
Switzerland,CHE,2024-04-26 10:00:00,2024-04-26 12:00:00,66.23
Switzerland,CHE,2024-04-26 11:00:00,2024-04-26 13:00:00,63.99
Switzerland,CHE,2024-04-26 12:00:00,2024-04-26 14:00:00,64.18
Switzerland,CHE,2024-04-26 13:00:00,2024-04-26 15:00:00,65.69
Switzerland,CHE,2024-04-26 14:00:00,2024-04-26 16:00:00,70.07
Switzerland,CHE,2024-04-26 15:00:00,2024-04-26 17:00:00,79.97
Switzerland,CHE,2024-04-26 16:00:00,2024-04-26 18:00:00,90.21
Switzerland,CHE,2024-04-26 17:00:00,2024-04-26 19:00:00,93.23
Switzerland,CHE,2024-04-26 18:00:00,2024-04-26 20:00:00,94.17
Switzerland,CHE,2024-04-26 19:00:00,2024-04-26 21:00:00,97.89
Switzerland,CHE,2024-04-26 20:00:00,2024-04-26 22:00:00,88.75
Switzerland,CHE,2024-04-26 21:00:00,2024-04-26 23:00:00,81.35
Switzerland,CHE,2024-04-26 22:00:00,2024-04-27 00:00:00,85.48
Switzerland,CHE,2024-04-26 23:00:00,2024-04-27 01:00:00,80.68
Switzerland,CHE,2024-04-27 00:00:00,2024-04-27 02:00:00,80.33
Switzerland,CHE,2024-04-27 01:00:00,2024-04-27 03:00:00,79.48
Switzerland,CHE,2024-04-27 02:00:00,2024-04-27 04:00:00,79.52
Switzerland,CHE,2024-04-27 03:00:00,2024-04-27 05:00:00,79.94
Switzerland,CHE,2024-04-27 04:00:00,2024-04-27 06:00:00,78.76
Switzerland,CHE,2024-04-27 05:00:00,2024-04-27 07:00:00,76.7
Switzerland,CHE,2024-04-27 06:00:00,2024-04-27 08:00:00,66.82
Switzerland,CHE,2024-04-27 07:00:00,2024-04-27 09:00:00,57.74
Switzerland,CHE,2024-04-27 08:00:00,2024-04-27 10:00:00,34.68
Switzerland,CHE,2024-04-27 09:00:00,2024-04-27 11:00:00,16.4
Switzerland,CHE,2024-04-27 10:00:00,2024-04-27 12:00:00,3.87
Switzerland,CHE,2024-04-27 11:00:00,2024-04-27 13:00:00,-2.16
Switzerland,CHE,2024-04-27 12:00:00,2024-04-27 14:00:00,-2.62
Switzerland,CHE,2024-04-27 13:00:00,2024-04-27 15:00:00,-0.93
Switzerland,CHE,2024-04-27 14:00:00,2024-04-27 16:00:00,16.99
Switzerland,CHE,2024-04-27 15:00:00,2024-04-27 17:00:00,56.08
Switzerland,CHE,2024-04-27 16:00:00,2024-04-27 18:00:00,77.01
Switzerland,CHE,2024-04-27 17:00:00,2024-04-27 19:00:00,85.01
Switzerland,CHE,2024-04-27 18:00:00,2024-04-27 20:00:00,87.76
Switzerland,CHE,2024-04-27 19:00:00,2024-04-27 21:00:00,83.6
Switzerland,CHE,2024-04-27 20:00:00,2024-04-27 22:00:00,75.68
Switzerland,CHE,2024-04-27 21:00:00,2024-04-27 23:00:00,67.01
Switzerland,CHE,2024-04-27 22:00:00,2024-04-28 00:00:00,54.52
Switzerland,CHE,2024-04-27 23:00:00,2024-04-28 01:00:00,53.79
Switzerland,CHE,2024-04-28 00:00:00,2024-04-28 02:00:00,52.54
Switzerland,CHE,2024-04-28 01:00:00,2024-04-28 03:00:00,38.22
Switzerland,CHE,2024-04-28 02:00:00,2024-04-28 04:00:00,32.08
Switzerland,CHE,2024-04-28 03:00:00,2024-04-28 05:00:00,32.0
Switzerland,CHE,2024-04-28 04:00:00,2024-04-28 06:00:00,23.34
Switzerland,CHE,2024-04-28 05:00:00,2024-04-28 07:00:00,9.06
Switzerland,CHE,2024-04-28 06:00:00,2024-04-28 08:00:00,-2.52
Switzerland,CHE,2024-04-28 07:00:00,2024-04-28 09:00:00,-4.03
Switzerland,CHE,2024-04-28 08:00:00,2024-04-28 10:00:00,-5.85
Switzerland,CHE,2024-04-28 09:00:00,2024-04-28 11:00:00,-10.84
Switzerland,CHE,2024-04-28 10:00:00,2024-04-28 12:00:00,-10.37
Switzerland,CHE,2024-04-28 11:00:00,2024-04-28 13:00:00,-42.98
Switzerland,CHE,2024-04-28 12:00:00,2024-04-28 14:00:00,-52.0
Switzerland,CHE,2024-04-28 13:00:00,2024-04-28 15:00:00,-33.24
Switzerland,CHE,2024-04-28 14:00:00,2024-04-28 16:00:00,-5.74
Switzerland,CHE,2024-04-28 15:00:00,2024-04-28 17:00:00,1.66
Switzerland,CHE,2024-04-28 16:00:00,2024-04-28 18:00:00,50.55
Switzerland,CHE,2024-04-28 17:00:00,2024-04-28 19:00:00,72.76
Switzerland,CHE,2024-04-28 18:00:00,2024-04-28 20:00:00,82.26
Switzerland,CHE,2024-04-28 19:00:00,2024-04-28 21:00:00,79.51
Switzerland,CHE,2024-04-28 20:00:00,2024-04-28 22:00:00,75.1
Switzerland,CHE,2024-04-28 21:00:00,2024-04-28 23:00:00,72.01
Switzerland,CHE,2024-04-28 22:00:00,2024-04-29 00:00:00,66.42
Switzerland,CHE,2024-04-28 23:00:00,2024-04-29 01:00:00,63.98
Switzerland,CHE,2024-04-29 00:00:00,2024-04-29 02:00:00,68.29
Switzerland,CHE,2024-04-29 01:00:00,2024-04-29 03:00:00,68.3
Switzerland,CHE,2024-04-29 02:00:00,2024-04-29 04:00:00,74.1
Switzerland,CHE,2024-04-29 03:00:00,2024-04-29 05:00:00,82.13
Switzerland,CHE,2024-04-29 04:00:00,2024-04-29 06:00:00,98.18
Switzerland,CHE,2024-04-29 05:00:00,2024-04-29 07:00:00,116.53
Switzerland,CHE,2024-04-29 06:00:00,2024-04-29 08:00:00,102.8
Switzerland,CHE,2024-04-29 07:00:00,2024-04-29 09:00:00,81.95
Switzerland,CHE,2024-04-29 08:00:00,2024-04-29 10:00:00,62.1
Switzerland,CHE,2024-04-29 09:00:00,2024-04-29 11:00:00,54.52
Switzerland,CHE,2024-04-29 10:00:00,2024-04-29 12:00:00,46.52
Switzerland,CHE,2024-04-29 11:00:00,2024-04-29 13:00:00,43.97
Switzerland,CHE,2024-04-29 12:00:00,2024-04-29 14:00:00,44.81
Switzerland,CHE,2024-04-29 13:00:00,2024-04-29 15:00:00,56.04
Switzerland,CHE,2024-04-29 14:00:00,2024-04-29 16:00:00,68.13
Switzerland,CHE,2024-04-29 15:00:00,2024-04-29 17:00:00,80.01
Switzerland,CHE,2024-04-29 16:00:00,2024-04-29 18:00:00,94.8
Switzerland,CHE,2024-04-29 17:00:00,2024-04-29 19:00:00,131.1
Switzerland,CHE,2024-04-29 18:00:00,2024-04-29 20:00:00,140.27
Switzerland,CHE,2024-04-29 19:00:00,2024-04-29 21:00:00,102.67
Switzerland,CHE,2024-04-29 20:00:00,2024-04-29 22:00:00,85.38
Switzerland,CHE,2024-04-29 21:00:00,2024-04-29 23:00:00,78.02
Switzerland,CHE,2024-04-29 22:00:00,2024-04-30 00:00:00,76.92
Switzerland,CHE,2024-04-29 23:00:00,2024-04-30 01:00:00,72.08
Switzerland,CHE,2024-04-30 00:00:00,2024-04-30 02:00:00,70.29
Switzerland,CHE,2024-04-30 01:00:00,2024-04-30 03:00:00,71.41
Switzerland,CHE,2024-04-30 02:00:00,2024-04-30 04:00:00,72.96
Switzerland,CHE,2024-04-30 03:00:00,2024-04-30 05:00:00,77.92
Switzerland,CHE,2024-04-30 04:00:00,2024-04-30 06:00:00,90.19
Switzerland,CHE,2024-04-30 05:00:00,2024-04-30 07:00:00,98.0
Switzerland,CHE,2024-04-30 06:00:00,2024-04-30 08:00:00,87.05
Switzerland,CHE,2024-04-30 07:00:00,2024-04-30 09:00:00,73.29
Switzerland,CHE,2024-04-30 08:00:00,2024-04-30 10:00:00,56.45
Switzerland,CHE,2024-04-30 09:00:00,2024-04-30 11:00:00,46.95
Switzerland,CHE,2024-04-30 10:00:00,2024-04-30 12:00:00,24.48
Switzerland,CHE,2024-04-30 11:00:00,2024-04-30 13:00:00,14.06
Switzerland,CHE,2024-04-30 12:00:00,2024-04-30 14:00:00,20.06
Switzerland,CHE,2024-04-30 13:00:00,2024-04-30 15:00:00,29.57
Switzerland,CHE,2024-04-30 14:00:00,2024-04-30 16:00:00,46.95
Switzerland,CHE,2024-04-30 15:00:00,2024-04-30 17:00:00,73.05
Switzerland,CHE,2024-04-30 16:00:00,2024-04-30 18:00:00,82.34
Switzerland,CHE,2024-04-30 17:00:00,2024-04-30 19:00:00,104.2
Switzerland,CHE,2024-04-30 18:00:00,2024-04-30 20:00:00,105.83
Switzerland,CHE,2024-04-30 19:00:00,2024-04-30 21:00:00,88.81
Switzerland,CHE,2024-04-30 20:00:00,2024-04-30 22:00:00,78.03
Switzerland,CHE,2024-04-30 21:00:00,2024-04-30 23:00:00,71.07
Switzerland,CHE,2024-04-30 22:00:00,2024-05-01 00:00:00,57.37
Switzerland,CHE,2024-04-30 23:00:00,2024-05-01 01:00:00,53.04
Switzerland,CHE,2024-05-01 00:00:00,2024-05-01 02:00:00,50.25
Switzerland,CHE,2024-05-01 01:00:00,2024-05-01 03:00:00,47.07
Switzerland,CHE,2024-05-01 02:00:00,2024-05-01 04:00:00,46.55
Switzerland,CHE,2024-05-01 03:00:00,2024-05-01 05:00:00,46.21
Switzerland,CHE,2024-05-01 04:00:00,2024-05-01 06:00:00,44.15
Switzerland,CHE,2024-05-01 05:00:00,2024-05-01 07:00:00,36.7
Switzerland,CHE,2024-05-01 06:00:00,2024-05-01 08:00:00,29.08
Switzerland,CHE,2024-05-01 07:00:00,2024-05-01 09:00:00,20.67
Switzerland,CHE,2024-05-01 08:00:00,2024-05-01 10:00:00,18.85
Switzerland,CHE,2024-05-01 09:00:00,2024-05-01 11:00:00,5.52
Switzerland,CHE,2024-05-01 10:00:00,2024-05-01 12:00:00,8.09
Switzerland,CHE,2024-05-01 11:00:00,2024-05-01 13:00:00,9.45
Switzerland,CHE,2024-05-01 12:00:00,2024-05-01 14:00:00,4.66
Switzerland,CHE,2024-05-01 13:00:00,2024-05-01 15:00:00,5.05
Switzerland,CHE,2024-05-01 14:00:00,2024-05-01 16:00:00,3.37
Switzerland,CHE,2024-05-01 15:00:00,2024-05-01 17:00:00,1.94
Switzerland,CHE,2024-05-01 16:00:00,2024-05-01 18:00:00,24.68
Switzerland,CHE,2024-05-01 17:00:00,2024-05-01 19:00:00,50.08
Switzerland,CHE,2024-05-01 18:00:00,2024-05-01 20:00:00,51.97
Switzerland,CHE,2024-05-01 19:00:00,2024-05-01 21:00:00,52.47
Switzerland,CHE,2024-05-01 20:00:00,2024-05-01 22:00:00,42.28
Switzerland,CHE,2024-05-01 21:00:00,2024-05-01 23:00:00,29.98
Switzerland,CHE,2024-05-01 22:00:00,2024-05-02 00:00:00,32.82
Switzerland,CHE,2024-05-01 23:00:00,2024-05-02 01:00:00,16.32
Switzerland,CHE,2024-05-02 00:00:00,2024-05-02 02:00:00,14.25
Switzerland,CHE,2024-05-02 01:00:00,2024-05-02 03:00:00,13.18
Switzerland,CHE,2024-05-02 02:00:00,2024-05-02 04:00:00,16.43
Switzerland,CHE,2024-05-02 03:00:00,2024-05-02 05:00:00,34.9
Switzerland,CHE,2024-05-02 04:00:00,2024-05-02 06:00:00,61.74
Switzerland,CHE,2024-05-02 05:00:00,2024-05-02 07:00:00,72.54
Switzerland,CHE,2024-05-02 06:00:00,2024-05-02 08:00:00,63.17
Switzerland,CHE,2024-05-02 07:00:00,2024-05-02 09:00:00,54.33
Switzerland,CHE,2024-05-02 08:00:00,2024-05-02 10:00:00,53.89
Switzerland,CHE,2024-05-02 09:00:00,2024-05-02 11:00:00,57.17
Switzerland,CHE,2024-05-02 10:00:00,2024-05-02 12:00:00,58.84
Switzerland,CHE,2024-05-02 11:00:00,2024-05-02 13:00:00,54.66
Switzerland,CHE,2024-05-02 12:00:00,2024-05-02 14:00:00,50.64
Switzerland,CHE,2024-05-02 13:00:00,2024-05-02 15:00:00,59.25
Switzerland,CHE,2024-05-02 14:00:00,2024-05-02 16:00:00,55.05
Switzerland,CHE,2024-05-02 15:00:00,2024-05-02 17:00:00,58.62
Switzerland,CHE,2024-05-02 16:00:00,2024-05-02 18:00:00,73.75
Switzerland,CHE,2024-05-02 17:00:00,2024-05-02 19:00:00,85.11
Switzerland,CHE,2024-05-02 18:00:00,2024-05-02 20:00:00,85.14
Switzerland,CHE,2024-05-02 19:00:00,2024-05-02 21:00:00,75.1
Switzerland,CHE,2024-05-02 20:00:00,2024-05-02 22:00:00,68.28
Switzerland,CHE,2024-05-02 21:00:00,2024-05-02 23:00:00,60.97
Switzerland,CHE,2024-05-02 22:00:00,2024-05-03 00:00:00,57.54
Switzerland,CHE,2024-05-02 23:00:00,2024-05-03 01:00:00,55.08
Switzerland,CHE,2024-05-03 00:00:00,2024-05-03 02:00:00,52.19
Switzerland,CHE,2024-05-03 01:00:00,2024-05-03 03:00:00,52.11
Switzerland,CHE,2024-05-03 02:00:00,2024-05-03 04:00:00,51.45
Switzerland,CHE,2024-05-03 03:00:00,2024-05-03 05:00:00,59.57
Switzerland,CHE,2024-05-03 04:00:00,2024-05-03 06:00:00,77.59
Switzerland,CHE,2024-05-03 05:00:00,2024-05-03 07:00:00,84.58
Switzerland,CHE,2024-05-03 06:00:00,2024-05-03 08:00:00,81.09
Switzerland,CHE,2024-05-03 07:00:00,2024-05-03 09:00:00,75.04
Switzerland,CHE,2024-05-03 08:00:00,2024-05-03 10:00:00,69.69
Switzerland,CHE,2024-05-03 09:00:00,2024-05-03 11:00:00,60.38
Switzerland,CHE,2024-05-03 10:00:00,2024-05-03 12:00:00,58.45
Switzerland,CHE,2024-05-03 11:00:00,2024-05-03 13:00:00,56.37
Switzerland,CHE,2024-05-03 12:00:00,2024-05-03 14:00:00,51.04
Switzerland,CHE,2024-05-03 13:00:00,2024-05-03 15:00:00,55.47
Switzerland,CHE,2024-05-03 14:00:00,2024-05-03 16:00:00,59.24
Switzerland,CHE,2024-05-03 15:00:00,2024-05-03 17:00:00,71.87
Switzerland,CHE,2024-05-03 16:00:00,2024-05-03 18:00:00,79.86
Switzerland,CHE,2024-05-03 17:00:00,2024-05-03 19:00:00,90.97
Switzerland,CHE,2024-05-03 18:00:00,2024-05-03 20:00:00,95.09
Switzerland,CHE,2024-05-03 19:00:00,2024-05-03 21:00:00,85.77
Switzerland,CHE,2024-05-03 20:00:00,2024-05-03 22:00:00,79.27
Switzerland,CHE,2024-05-03 21:00:00,2024-05-03 23:00:00,76.1
Switzerland,CHE,2024-05-03 22:00:00,2024-05-04 00:00:00,82.63
Switzerland,CHE,2024-05-03 23:00:00,2024-05-04 01:00:00,79.85
Switzerland,CHE,2024-05-04 00:00:00,2024-05-04 02:00:00,79.54
Switzerland,CHE,2024-05-04 01:00:00,2024-05-04 03:00:00,79.42
Switzerland,CHE,2024-05-04 02:00:00,2024-05-04 04:00:00,79.81
Switzerland,CHE,2024-05-04 03:00:00,2024-05-04 05:00:00,79.91
Switzerland,CHE,2024-05-04 04:00:00,2024-05-04 06:00:00,81.01
Switzerland,CHE,2024-05-04 05:00:00,2024-05-04 07:00:00,81.25
Switzerland,CHE,2024-05-04 06:00:00,2024-05-04 08:00:00,77.7
Switzerland,CHE,2024-05-04 07:00:00,2024-05-04 09:00:00,62.28
Switzerland,CHE,2024-05-04 08:00:00,2024-05-04 10:00:00,55.1
Switzerland,CHE,2024-05-04 09:00:00,2024-05-04 11:00:00,36.32
Switzerland,CHE,2024-05-04 10:00:00,2024-05-04 12:00:00,27.71
Switzerland,CHE,2024-05-04 11:00:00,2024-05-04 13:00:00,18.21
Switzerland,CHE,2024-05-04 12:00:00,2024-05-04 14:00:00,19.21
Switzerland,CHE,2024-05-04 13:00:00,2024-05-04 15:00:00,36.27
Switzerland,CHE,2024-05-04 14:00:00,2024-05-04 16:00:00,59.76
Switzerland,CHE,2024-05-04 15:00:00,2024-05-04 17:00:00,76.98
Switzerland,CHE,2024-05-04 16:00:00,2024-05-04 18:00:00,89.16
Switzerland,CHE,2024-05-04 17:00:00,2024-05-04 19:00:00,105.81
Switzerland,CHE,2024-05-04 18:00:00,2024-05-04 20:00:00,111.22
Switzerland,CHE,2024-05-04 19:00:00,2024-05-04 21:00:00,92.92
Switzerland,CHE,2024-05-04 20:00:00,2024-05-04 22:00:00,85.71
Switzerland,CHE,2024-05-04 21:00:00,2024-05-04 23:00:00,79.08
Switzerland,CHE,2024-05-04 22:00:00,2024-05-05 00:00:00,80.04
Switzerland,CHE,2024-05-04 23:00:00,2024-05-05 01:00:00,72.55
Switzerland,CHE,2024-05-05 00:00:00,2024-05-05 02:00:00,69.14
Switzerland,CHE,2024-05-05 01:00:00,2024-05-05 03:00:00,63.34
Switzerland,CHE,2024-05-05 02:00:00,2024-05-05 04:00:00,62.5
Switzerland,CHE,2024-05-05 03:00:00,2024-05-05 05:00:00,61.7
Switzerland,CHE,2024-05-05 04:00:00,2024-05-05 06:00:00,61.05
Switzerland,CHE,2024-05-05 05:00:00,2024-05-05 07:00:00,52.47
Switzerland,CHE,2024-05-05 06:00:00,2024-05-05 08:00:00,37.1
Switzerland,CHE,2024-05-05 07:00:00,2024-05-05 09:00:00,27.39
Switzerland,CHE,2024-05-05 08:00:00,2024-05-05 10:00:00,13.92
Switzerland,CHE,2024-05-05 09:00:00,2024-05-05 11:00:00,5.0
Switzerland,CHE,2024-05-05 10:00:00,2024-05-05 12:00:00,0.45
Switzerland,CHE,2024-05-05 11:00:00,2024-05-05 13:00:00,-5.75
Switzerland,CHE,2024-05-05 12:00:00,2024-05-05 14:00:00,-11.94
Switzerland,CHE,2024-05-05 13:00:00,2024-05-05 15:00:00,-6.33
Switzerland,CHE,2024-05-05 14:00:00,2024-05-05 16:00:00,-0.49
Switzerland,CHE,2024-05-05 15:00:00,2024-05-05 17:00:00,25.98
Switzerland,CHE,2024-05-05 16:00:00,2024-05-05 18:00:00,74.22
Switzerland,CHE,2024-05-05 17:00:00,2024-05-05 19:00:00,91.37
Switzerland,CHE,2024-05-05 18:00:00,2024-05-05 20:00:00,98.78
Switzerland,CHE,2024-05-05 19:00:00,2024-05-05 21:00:00,97.4
Switzerland,CHE,2024-05-05 20:00:00,2024-05-05 22:00:00,91.59
Switzerland,CHE,2024-05-05 21:00:00,2024-05-05 23:00:00,86.63
Switzerland,CHE,2024-05-05 22:00:00,2024-05-06 00:00:00,80.92
Switzerland,CHE,2024-05-05 23:00:00,2024-05-06 01:00:00,79.53
Switzerland,CHE,2024-05-06 00:00:00,2024-05-06 02:00:00,79.15
Switzerland,CHE,2024-05-06 01:00:00,2024-05-06 03:00:00,78.69
Switzerland,CHE,2024-05-06 02:00:00,2024-05-06 04:00:00,80.96
Switzerland,CHE,2024-05-06 03:00:00,2024-05-06 05:00:00,86.85
Switzerland,CHE,2024-05-06 04:00:00,2024-05-06 06:00:00,98.86
Switzerland,CHE,2024-05-06 05:00:00,2024-05-06 07:00:00,116.24
Switzerland,CHE,2024-05-06 06:00:00,2024-05-06 08:00:00,100.43
Switzerland,CHE,2024-05-06 07:00:00,2024-05-06 09:00:00,93.04
Switzerland,CHE,2024-05-06 08:00:00,2024-05-06 10:00:00,84.02
Switzerland,CHE,2024-05-06 09:00:00,2024-05-06 11:00:00,84.02
Switzerland,CHE,2024-05-06 10:00:00,2024-05-06 12:00:00,80.09
Switzerland,CHE,2024-05-06 11:00:00,2024-05-06 13:00:00,81.01
Switzerland,CHE,2024-05-06 12:00:00,2024-05-06 14:00:00,80.38
Switzerland,CHE,2024-05-06 13:00:00,2024-05-06 15:00:00,84.36
Switzerland,CHE,2024-05-06 14:00:00,2024-05-06 16:00:00,88.23
Switzerland,CHE,2024-05-06 15:00:00,2024-05-06 17:00:00,92.52
Switzerland,CHE,2024-05-06 16:00:00,2024-05-06 18:00:00,101.33
Switzerland,CHE,2024-05-06 17:00:00,2024-05-06 19:00:00,125.18
Switzerland,CHE,2024-05-06 18:00:00,2024-05-06 20:00:00,130.28
Switzerland,CHE,2024-05-06 19:00:00,2024-05-06 21:00:00,103.86
Switzerland,CHE,2024-05-06 20:00:00,2024-05-06 22:00:00,97.03
Switzerland,CHE,2024-05-06 21:00:00,2024-05-06 23:00:00,85.83
Switzerland,CHE,2024-05-06 22:00:00,2024-05-07 00:00:00,81.85
Switzerland,CHE,2024-05-06 23:00:00,2024-05-07 01:00:00,78.48
Switzerland,CHE,2024-05-07 00:00:00,2024-05-07 02:00:00,79.0
